18;-8.614449,41.141088,-8.613522,41.14143,-8.609904,41.140827,-8.609301,41.139522,-8.609544,41.138865,-8.610777,41.137551,-8.611452,41.136012,-8.610624,41.134563,-8.609319,41.134446,-8.608014,41.1345,-8.607987,41.134536,-8.607987,41.134518,-8.607861,41.134536,-8.60778,41.134545,-8.607411,41.134527,-8.605476,41.134392,-8.604603,41.134176,-8.604594,41.134158,-8.619894,41.148009
21;-8.620164,41.14773,-8.62065,41.148513,-8.62092,41.150313,-8.621208,41.151951,-8.621118,41.153517,-8.620884,41.155416,-8.620938,41.155479,-8.620974,41.155461,-8.621028,41.155461,-8.619777,41.155344,-8.619282,41.155335,-8.618112,41.155101,-8.61534,41.154579,-8.613297,41.153994,-8.612064,41.153832,-8.611911,41.155227,-8.611794,41.156838,-8.610804,41.157171,-8.61021,41.15727,-8.609508,41.157333,-8.60949,41.157351,-8.56242,41.168403
42;-8.562429,41.168358,-8.562348,41.167953,-8.564571,41.167125,-8.566596,41.166621,-8.568,41.167476,-8.570295,41.167755,-8.570223,41.169321,-8.570898,41.168817,-8.572626,41.16924,-8.57403,41.168457,-8.576046,41.167197,-8.577711,41.165442,-8.580087,41.164065,-8.58222,41.164452,-8.584056,41.163201,-8.586387,41.163381,-8.588772,41.1642,-8.589546,41.164164,-8.590158,41.163444,-8.591607,41.16186,-8.593272,41.160564,-8.595792,41.160744,-8.596701,41.160942,-8.597898,41.161158,-8.598528,41.161221,-8.600886,41.161527,-8.603532,41.161788,-8.603955,41.161815,-8.60571,41.162031,-8.60787,41.162292,-8.61003,41.16258,-8.612199,41.162823,-8.614602,41.163165,-8.617104,41.163498,-8.619219,41.163759,-8.620488,41.163894,-8.62047,41.163903,-8.620452,41.163912,-8.620452,41.163921,-8.621523,41.164038,-8.623044,41.164182,-8.623026,41.1642,-8.623017,41.164218,-8.618868,41.155101
14;-8.6175,41.154912,-8.615079,41.154525,-8.613468,41.154228,-8.613261,41.154102,-8.613297,41.153832,-8.612037,41.153904,-8.611929,41.155803,-8.610876,41.157171,-8.610183,41.157252,-8.610138,41.15727,-8.609508,41.157369,-8.608707,41.158395,-8.607915,41.160042,-8.607654,41.1606,-8.606295,41.164155
4;-8.60643,41.166693,-8.60634,41.169123,-8.60445,41.171112,-8.60121,41.171166,-8.597205,41.171625
8;-8.583624,41.166252,-8.58213,41.1642,-8.58114,41.163381,-8.579376,41.164326,-8.577468,41.165316,-8.576298,41.163858,-8.575101,41.16231,-8.575065,41.162265,-8.608716,41.153499
33;-8.607627,41.153481,-8.606502,41.153472,-8.606493,41.153472,-8.605269,41.153427,-8.604756,41.154156,-8.604648,41.155623,-8.604477,41.157351,-8.604279,41.159016,-8.604351,41.16015,-8.604387,41.160276,-8.603892,41.161545,-8.60562,41.162085,-8.607987,41.162391,-8.6103,41.162661,-8.610957,41.162751,-8.610957,41.162805,-8.611965,41.162841,-8.614242,41.163129,-8.616573,41.16339,-8.61894,41.163705,-8.621082,41.163993,-8.623305,41.164281,-8.624889,41.164722,-8.625042,41.166513,-8.626068,41.166972,-8.626554,41.166945,-8.628309,41.16744,-8.630352,41.168079,-8.631639,41.16798,-8.631981,41.168484,-8.632206,41.16843,-8.63271,41.168304,-8.632737,41.168295,-8.612208,41.14053
27;-8.612235,41.140521,-8.614035,41.140323,-8.614809,41.14035,-8.61561,41.140287,-8.616024,41.140467,-8.616006,41.140548,-8.61462,41.141097,-8.614314,41.142393,-8.613711,41.143167,-8.612811,41.143806,-8.611983,41.144436,-8.611299,41.144985,-8.611056,41.145084,-8.610777,41.145921,-8.609112,41.146839,-8.60886,41.147442,-8.610876,41.147955,-8.610237,41.149584,-8.610066,41.150727,-8.609985,41.150898,-8.609805,41.151861,-8.610003,41.153472,-8.609328,41.155056,-8.609238,41.156847,-8.608401,41.157477,-8.607276,41.157657,-8.606772,41.15826,-8.585145,41.164857
15;-8.628813,41.159106,-8.628264,41.160978,-8.627589,41.163057,-8.627508,41.1633,-8.627517,41.1633,-8.627184,41.164407,-8.628759,41.164947,-8.63127,41.164893,-8.633736,41.163759,-8.63613,41.164254,-8.63613,41.164272,-8.638209,41.16474,-8.640144,41.165658,-8.642079,41.16726,-8.643915,41.168907,-8.606169,41.172093
31;-8.643042,41.17041,-8.644041,41.169546,-8.645868,41.169042,-8.647686,41.170482,-8.649207,41.169879,-8.648784,41.16924,-8.648064,41.169384,-8.647992,41.16942,-8.647992,41.169402,-8.647983,41.169393,-8.647974,41.169393,-8.647983,41.169393,-8.647983,41.169393,-8.647983,41.169393,-8.647983,41.169393,-8.647974,41.169393,-8.647974,41.169402,-8.647983,41.169411,-8.647983,41.169411,-8.647983,41.169411,-8.647983,41.169411,-8.647974,41.16942,-8.647965,41.169429,-8.647965,41.169402,-8.648019,41.169537,-8.64918,41.169555,-8.648199,41.170509,-8.646732,41.169708,-8.645418,41.169519,-8.643618,41.168286,-8.641152,41.166306,-8.638866,41.164695,-8.636139,41.164209,-8.633286,41.162976,-8.632593,41.162049,-8.631009,41.160069,-8.630145,41.15826,-8.629299,41.156955,-8.628138,41.157261,-8.628138,41.157405,-8.628165,41.157522,-8.628147,41.157522,-8.584263,41.163156
11;-8.584695,41.163003,-8.585595,41.162652,-8.585487,41.161437,-8.583561,41.160276,-8.582319,41.160519,-8.581995,41.161851,-8.582769,41.163354,-8.581032,41.163516,-8.582265,41.165226,-8.584803,41.166693,-8.588295,41.167845,-8.591805,41.169924
26;-8.640315,41.143167,-8.641503,41.142555,-8.641755,41.141934,-8.640414,41.141583,-8.639649,41.141538,-8.639667,41.141529,-8.63964,41.141538,-8.639694,41.141619,-8.639703,41.141619,-8.63973,41.141601,-8.639739,41.141592,-8.639748,41.141565,-8.639739,41.141565,-8.639721,41.141565,-8.639712,41.141574,-8.639721,41.141574,-8.639739,41.141565,-8.639757,41.141556,-8.639757,41.141556,-8.63973,41.141574,-8.639721,41.141565,-8.63973,41.141547,-8.639739,41.141547,-8.639721,41.141556,-8.639712,41.141556,-8.639712,41.141556,-8.639703,41.141556,-8.639685,41.141583,-8.63964,41.141637,-8.639973,41.141673,-8.641134,41.141835,-8.641566,41.142672,-8.666757,41.174055
17;-8.666784,41.174064,-8.666649,41.174073,-8.666325,41.174847,-8.666811,41.175549,-8.665524,41.176368,-8.663841,41.17716,-8.663013,41.177862,-8.662032,41.176872,-8.65962,41.17707,-8.657757,41.177457,-8.658576,41.178546,-8.659521,41.17977,-8.660709,41.180166,-8.662806,41.180562,-8.663193,41.181219,-8.662491,41.181642,-8.662554,41.181714,-8.662554,41.181714,-8.599239,41.149188
16;-8.598681,41.149296,-8.597943,41.150583,-8.596962,41.152266,-8.595765,41.154345,-8.594388,41.156739,-8.59293,41.159286,-8.591589,41.161464,-8.59005,41.163336,-8.589078,41.164632,-8.588673,41.165757,-8.588547,41.166135,-8.587602,41.168196,-8.586585,41.168826,-8.584767,41.168529,-8.584317,41.169258,-8.584326,41.169258,-8.643807,41.168979
8;-8.642529,41.170113,-8.642133,41.171202,-8.64324,41.172723,-8.644788,41.173947,-8.646534,41.175558,-8.648829,41.177367,-8.649828,41.17824,-8.647911,41.1786,-8.609706,41.151303
14;-8.609562,41.151474,-8.610021,41.152509,-8.609769,41.153409,-8.609355,41.153535,-8.610732,41.153688,-8.611893,41.154345,-8.612784,41.155164,-8.614989,41.155425,-8.61813,41.155704,-8.619606,41.156478,-8.619777,41.157954,-8.620497,41.159412,-8.621163,41.160357,-8.621064,41.16114,-8.660646,41.168574
19;-8.661087,41.167926,-8.661231,41.166576,-8.660637,41.166396,-8.660295,41.166819,-8.658954,41.168394,-8.657649,41.169906,-8.656371,41.171454,-8.654706,41.173479,-8.653014,41.17527,-8.651349,41.17644,-8.652213,41.177241,-8.651358,41.178069,-8.65071,41.178924,-8.65125,41.17968,-8.649648,41.180643,-8.647515,41.18193,-8.644491,41.183541,-8.641701,41.184108,-8.638677,41.182452,-8.635284,41.180589
5;-8.632476,41.179104,-8.629983,41.179365,-8.629857,41.179374,-8.629857,41.179374,-8.629263,41.179437,-8.625996,41.179779,-8.622018,41.180463
15;-8.61885,41.181912,-8.617077,41.182821,-8.614215,41.183082,-8.613675,41.183136,-8.613702,41.183145,-8.613288,41.18319,-8.610813,41.184,-8.607474,41.184648,-8.604018,41.183892,-8.601768,41.183253,-8.601588,41.182632,-8.601957,41.181831,-8.601903,41.181795,-8.601948,41.181822,-8.601894,41.181813,-8.612955,41.140377
34;-8.612991,41.140359,-8.61309,41.140368,-8.613297,41.14035,-8.614512,41.140269,-8.615358,41.140215,-8.615988,41.140422,-8.615556,41.140701,-8.614548,41.14116,-8.614269,41.142285,-8.61372,41.143032,-8.612631,41.143932,-8.61174,41.14458,-8.611461,41.144787,-8.611488,41.144787,-8.611434,41.144796,-8.611308,41.144886,-8.610615,41.144103,-8.609715,41.143158,-8.608599,41.143149,-8.608581,41.143167,-8.608563,41.143158,-8.60733,41.142501,-8.605224,41.143338,-8.604468,41.145084,-8.604405,41.145192,-8.603703,41.145444,-8.603307,41.145525,-8.602038,41.145687,-8.602011,41.145678,-8.60193,41.146875,-8.602074,41.149197,-8.602317,41.151816,-8.602452,41.154129,-8.60247,41.15592,-8.60418,41.160969
19;-8.603874,41.1615,-8.60391,41.161527,-8.603919,41.162022,-8.602614,41.163039,-8.601309,41.163993,-8.599842,41.165109,-8.596854,41.166306,-8.593794,41.167197,-8.591913,41.168169,-8.589654,41.169492,-8.588241,41.169438,-8.5869,41.168871,-8.584848,41.168502,-8.58285,41.168331,-8.58123,41.168493,-8.579907,41.168169,-8.579772,41.167881,-8.579781,41.167881,-8.579763,41.167899,-8.665686,41.170626
22;-8.665677,41.170653,-8.664786,41.171319,-8.663238,41.172453,-8.66205,41.173875,-8.662248,41.175378,-8.663733,41.176413,-8.663751,41.17725,-8.663229,41.177754,-8.66322,41.177763,-8.66322,41.177763,-8.662986,41.17779,-8.661771,41.176773,-8.6589,41.177169,-8.656083,41.177772,-8.65512,41.177898,-8.653248,41.178708,-8.652699,41.180409,-8.653203,41.182677,-8.653302,41.183631,-8.653806,41.185359,-8.654166,41.18697,-8.654328,41.187816,-8.654337,41.187816,-8.654337,41.187816,-8.654337,41.187816,-8.632737,41.168295
6;-8.6328,41.16825,-8.632845,41.168205,-8.632836,41.168178,-8.632818,41.168187,-8.632827,41.168187,-8.6328,41.168223,-8.6328,41.168232,-8.648226,41.148333
17;-8.648514,41.148297,-8.648784,41.148153,-8.650827,41.148045,-8.653158,41.14836,-8.652906,41.149206,-8.651799,41.150313,-8.649999,41.151096,-8.649216,41.152311,-8.648469,41.153481,-8.648379,41.154021,-8.648325,41.154003,-8.648217,41.154282,-8.648379,41.15583,-8.649252,41.15799,-8.648298,41.159079,-8.646435,41.157216,-8.645202,41.154507,-8.643042,41.151915
21;-8.60544,41.107716,-8.607006,41.10939,-8.606826,41.112243,-8.606511,41.114583,-8.606412,41.115573,-8.604612,41.114997,-8.602425,41.113944,-8.600382,41.112477,-8.598555,41.111037,-8.597034,41.109201,-8.594532,41.108238,-8.592435,41.106591,-8.590392,41.104881,-8.588709,41.103477,-8.589627,41.102469,-8.589204,41.101308,-8.589816,41.100174,-8.589087,41.098824,-8.587728,41.097942,-8.588178,41.097276,-8.58825,41.097357,-8.638227,41.159592
28;-8.637543,41.15925,-8.635158,41.158881,-8.633196,41.158926,-8.632728,41.160276,-8.633052,41.161095,-8.632656,41.161842,-8.632593,41.161806,-8.631315,41.162598,-8.629092,41.163597,-8.626662,41.163471,-8.624799,41.163354,-8.622864,41.16303,-8.620425,41.162724,-8.617752,41.16249,-8.61525,41.162202,-8.612811,41.161905,-8.611299,41.161707,-8.609742,41.1615,-8.60994,41.160105,-8.610075,41.158242,-8.610003,41.156145,-8.610084,41.15412,-8.610075,41.152455,-8.610714,41.15106,-8.611335,41.150331,-8.611524,41.150367,-8.61156,41.150403,-8.611596,41.150439,-8.613243,41.154444
17;-8.612811,41.153733,-8.611965,41.154642,-8.61192,41.156667,-8.612541,41.157324,-8.612073,41.158701,-8.611605,41.160429,-8.611371,41.161581,-8.611236,41.162292,-8.611011,41.164092,-8.611011,41.164434,-8.61102,41.164902,-8.61147,41.166378,-8.612946,41.166585,-8.613324,41.166945,-8.613333,41.166909,-8.613351,41.1669,-8.613315,41.166891,-8.611065,41.149431
4;-8.611209,41.149368,-8.611236,41.148243,-8.611794,41.147901,-8.612937,41.148207,-8.620308,41.147469
4;-8.620353,41.147352,-8.620119,41.146893,-8.620002,41.146812,-8.619993,41.146839,-8.619993,41.146839,-8.611101,41.16285
17;-8.61111,41.162976,-8.61102,41.164443,-8.609157,41.164479,-8.606592,41.164362,-8.606259,41.164785,-8.605116,41.165433,-8.602623,41.165334,-8.601768,41.164029,-8.601723,41.163903,-8.600661,41.164551,-8.598798,41.165586,-8.598375,41.165793,-8.595855,41.166621,-8.593371,41.167386,-8.591904,41.168169,-8.591931,41.168178,-8.59194,41.168187,-8.600067,41.182704
37;-8.600085,41.182785,-8.598195,41.182263,-8.597601,41.181345,-8.598618,41.179212,-8.599707,41.17707,-8.599995,41.174991,-8.601057,41.173848,-8.603424,41.173704,-8.605692,41.173722,-8.605683,41.173722,-8.605683,41.173722,-8.605665,41.173722,-8.605665,41.173722,-8.605431,41.172777,-8.604441,41.171607,-8.605872,41.169825,-8.606547,41.167575,-8.606583,41.16663,-8.606574,41.166594,-8.607537,41.166252,-8.608374,41.165613,-8.608527,41.164542,-8.608761,41.16357,-8.609175,41.162562,-8.609175,41.162571,-8.609517,41.161617,-8.60976,41.161023,-8.609958,41.158773,-8.610012,41.156118,-8.61012,41.153778,-8.610237,41.151816,-8.610975,41.15034,-8.611596,41.149125,-8.612217,41.148252,-8.612226,41.148144,-8.612298,41.148072,-8.612451,41.147991,-8.612478,41.147991,-8.613216,41.148252,-8.620362,41.14737
4;-8.620353,41.147325,-8.620344,41.14728,-8.620344,41.147271,-8.620371,41.147199,-8.610948,41.150529
16;-8.611164,41.150502,-8.612469,41.150259,-8.613855,41.150025,-8.614755,41.150376,-8.614548,41.151555,-8.613801,41.151852,-8.613522,41.153085,-8.613387,41.153652,-8.613378,41.15367,-8.613333,41.153706,-8.612001,41.153994,-8.611893,41.155965,-8.610444,41.157288,-8.60877,41.158296,-8.607951,41.159961,-8.606826,41.162364,-8.606412,41.165424
17;-8.60535,41.173164,-8.606349,41.174712,-8.608338,41.175441,-8.60787,41.176989,-8.609238,41.177538,-8.609328,41.179302,-8.610561,41.180004,-8.611461,41.180913,-8.611443,41.181768,-8.612406,41.182119,-8.612424,41.182128,-8.612415,41.182137,-8.612415,41.182119,-8.612442,41.182065,-8.612451,41.182011,-8.61246,41.181993,-8.61246,41.181966,-8.612748,41.182056,-8.609967,41.140827
35;-8.609337,41.139567,-8.609841,41.138883,-8.612379,41.13801,-8.615349,41.137299,-8.617932,41.136912,-8.618346,41.135562,-8.618004,41.13279,-8.618058,41.131314,-8.620002,41.131278,-8.622081,41.131089,-8.623287,41.129649,-8.624277,41.129829,-8.625339,41.130306,-8.626716,41.130324,-8.627058,41.129046,-8.628543,41.127588,-8.629209,41.127111,-8.629191,41.12712,-8.629218,41.127102,-8.630604,41.126328,-8.632467,41.126049,-8.634033,41.126229,-8.636121,41.125797,-8.637849,41.126886,-8.639208,41.127552,-8.641197,41.128083,-8.643195,41.129055,-8.644203,41.129532,-8.644212,41.129514,-8.64459,41.130747,-8.64351,41.131125,-8.642871,41.132313,-8.642133,41.132043,-8.642133,41.131998,-8.641998,41.131953,-8.611389,41.150439
16;-8.612019,41.150295,-8.613369,41.150007,-8.614782,41.150025,-8.614656,41.151213,-8.61381,41.151807,-8.613522,41.153094,-8.612397,41.153742,-8.611965,41.155155,-8.612271,41.15682,-8.612199,41.158125,-8.611749,41.159934,-8.611452,41.161374,-8.611344,41.161779,-8.611785,41.162787,-8.614116,41.163057,-8.614854,41.163147,-8.639838,41.159799
13;-8.639901,41.159772,-8.640315,41.159808,-8.640342,41.159826,-8.640729,41.159403,-8.641314,41.15754,-8.641926,41.155533,-8.642358,41.154255,-8.642385,41.154138,-8.640243,41.153436,-8.636724,41.152617,-8.634429,41.152194,-8.634942,41.151123,-8.63784,41.150259,-8.641854,41.149314
7;-8.589483,41.09301,-8.588241,41.094081,-8.584623,41.093874,-8.58483,41.093253,-8.584479,41.095134,-8.586198,41.096286,-8.587044,41.096412,-8.621523,41.177673
24;-8.621532,41.177682,-8.621577,41.177601,-8.621613,41.17707,-8.62092,41.176764,-8.620398,41.176071,-8.620164,41.174865,-8.619471,41.17419,-8.619615,41.172057,-8.619543,41.171148,-8.620065,41.170203,-8.619795,41.16879,-8.620605,41.167827,-8.62029,41.167116,-8.620506,41.165478,-8.620731,41.164038,-8.620722,41.164074,-8.62074,41.164092,-8.620767,41.16411,-8.620776,41.164074,-8.622441,41.164119,-8.623125,41.1642,-8.623116,41.1642,-8.623116,41.1642,-8.623107,41.164209,-8.623116,41.164209,-8.612613,41.145894
17;-8.61156,41.145984,-8.610003,41.146434,-8.608851,41.147091,-8.608761,41.147289,-8.608446,41.147631,-8.607645,41.148963,-8.606979,41.150331,-8.60643,41.151402,-8.605755,41.15277,-8.605071,41.153481,-8.604711,41.154183,-8.60463,41.155713,-8.604531,41.157351,-8.604576,41.158944,-8.604531,41.159664,-8.604504,41.159673,-8.604603,41.15961,-8.61255,41.146128
18;-8.612199,41.146074,-8.611803,41.146092,-8.611812,41.146092,-8.611776,41.146092,-8.610804,41.145894,-8.610894,41.145408,-8.610903,41.145399,-8.610903,41.14539,-8.610876,41.145012,-8.610462,41.143608,-8.608653,41.143167,-8.606313,41.142348,-8.605062,41.143761,-8.606151,41.144463,-8.607402,41.145336,-8.607492,41.145417,-8.607483,41.145462,-8.607474,41.145471,-8.607465,41.145489,-8.688348,41.173668
11;-8.688537,41.173749,-8.688717,41.172921,-8.687322,41.171184,-8.687844,41.168754,-8.6886,41.168376,-8.688618,41.16735,-8.686782,41.167503,-8.684325,41.167116,-8.68122,41.166603,-8.67816,41.166108,-8.6751,41.165586,-8.671185,41.164893
40;-8.6634,41.163579,-8.659944,41.163021,-8.657469,41.162598,-8.656515,41.161941,-8.658126,41.160996,-8.657244,41.161275,-8.656497,41.161536,-8.656281,41.161383,-8.656272,41.161383,-8.656245,41.161374,-8.656281,41.161374,-8.656272,41.161374,-8.656254,41.161383,-8.656227,41.161392,-8.656164,41.161392,-8.656182,41.161383,-8.656191,41.161347,-8.656191,41.161338,-8.6562,41.161356,-8.656182,41.161374,-8.656146,41.161383,-8.656137,41.161392,-8.656164,41.161383,-8.656191,41.161815,-8.655696,41.162076,-8.654184,41.16204,-8.651412,41.161572,-8.651394,41.161581,-8.651097,41.161536,-8.65035,41.160636,-8.649603,41.158476,-8.648496,41.155974,-8.648982,41.154714,-8.649792,41.154363,-8.649864,41.1543,-8.649873,41.154282,-8.6499,41.154219,-8.650125,41.154165,-8.649972,41.153868,-8.648208,41.154399,-8.648406,41.156199,-8.649396,41.158314,-8.648046,41.15898,-8.646183,41.156829,-8.644734,41.153652
6;-8.641215,41.143248,-8.641674,41.144229,-8.641089,41.144193,-8.64108,41.144175,-8.641629,41.144301,-8.642079,41.144184,-8.689329,41.168115
26;-8.689221,41.167647,-8.687718,41.167629,-8.68545,41.167278,-8.684298,41.167098,-8.681499,41.166621,-8.678034,41.166045,-8.674893,41.165532,-8.671779,41.16501,-8.668854,41.164515,-8.665308,41.163921,-8.662599,41.163516,-8.659755,41.163057,-8.656686,41.162472,-8.653338,41.161905,-8.649864,41.161329,-8.646444,41.160753,-8.64432,41.160402,-8.643519,41.160276,-8.641908,41.160015,-8.640819,41.159844,-8.64081,41.159844,-8.640396,41.159772,-8.638425,41.159457,-8.637003,41.159115,-8.637102,41.158683,-8.637129,41.158638,-8.574705,41.142717
39;-8.574696,41.142726,-8.574687,41.142726,-8.574678,41.142708,-8.574687,41.142708,-8.574705,41.142699,-8.574714,41.142681,-8.574714,41.142672,-8.574705,41.142681,-8.574687,41.142681,-8.574723,41.142825,-8.575407,41.14296,-8.575812,41.143428,-8.575389,41.143851,-8.57394,41.143932,-8.57385,41.144067,-8.576181,41.144085,-8.577855,41.144805,-8.579898,41.143914,-8.582841,41.143734,-8.585829,41.143509,-8.587917,41.141799,-8.590428,41.140251,-8.593488,41.140008,-8.596296,41.140404,-8.599014,41.141682,-8.602038,41.141988,-8.605125,41.141817,-8.608113,41.141178,-8.61039,41.141061,-8.61381,41.14134,-8.614521,41.141286,-8.61444,41.14224,-8.614611,41.142843,-8.615358,41.142672,-8.615385,41.142636,-8.615403,41.142636,-8.615466,41.142636,-8.61552,41.142645,-8.615592,41.142645,-8.61552,41.142636,-8.628084,41.158368
